,emotion
26740,joy
26741,joy
26742,neutral
26743,joy
26744,joy
26745,joy
26746,joy
26747,joy
26748,joy
26749,joy
26750,joy
26751,joy
26752,neutral
26753,joy
26754,joy
26755,joy
26756,neutral
26757,joy
26758,joy
26759,disgust
26760,neutral
26761,joy
26762,joy
26763,joy
26764,joy
26765,joy
26766,joy
26767,joy
26768,joy
26769,joy
26770,neutral
26771,joy
26772,joy
26773,joy
26774,sadness
26775,joy
26776,neutral
26777,joy
26778,joy
26779,joy
26780,joy
26781,joy
26782,joy
26783,joy
26784,joy
26785,joy
26786,joy
26787,joy
26788,joy
26789,joy
26790,joy
26791,joy
26792,joy
26793,joy
26794,joy
26795,joy
26796,joy
26797,joy
26798,joy
26799,joy
26800,joy
26801,joy
26802,joy
26803,neutral
26804,joy
26805,joy
26806,neutral
26807,joy
26808,joy
26809,neutral
26810,joy
26811,joy
26812,joy
26813,neutral
26814,joy
26815,joy
26816,joy
26817,joy
26818,joy
26819,joy
26820,joy
26821,joy
26822,joy
26823,joy
26824,joy
26825,joy
26826,joy
26827,joy
26828,joy
26829,joy
26830,joy
26831,joy
26832,joy
26833,joy
26834,joy
26835,sadness
26836,neutral
26837,joy
26838,joy
26839,joy
26840,joy
26841,neutral
26842,joy
26843,joy
26844,joy
26845,neutral
26846,neutral
26847,joy
26848,joy
26849,joy
26850,joy
26851,neutral
26852,joy
26853,joy
26854,joy
26855,joy
26856,joy
26857,joy
26858,joy
26859,joy
26860,joy
26861,joy
26862,joy
26863,joy
26864,neutral
26865,joy
26866,joy
26867,joy
26868,joy
26869,joy
26870,joy
26871,joy
26872,joy
26873,joy
26874,joy
26875,joy
26876,neutral
26877,joy
26878,joy
26879,joy
26880,joy
26881,sadness
26882,joy
26883,joy
26884,neutral
26885,joy
26886,joy
26887,joy
26888,joy
26889,joy
26890,joy
26891,disgust
26892,joy
26893,joy
26894,joy
26895,joy
26896,joy
26897,joy
26898,joy
26899,joy
26900,joy
26901,joy
26902,joy
26903,joy
26904,sadness
26905,joy
26906,joy
26907,joy
26908,joy
26909,joy
26910,joy
26911,joy
26912,joy
26913,joy
26914,joy
26915,joy
26916,joy
26917,joy
26918,joy
26919,joy
26920,joy
26921,joy
26922,joy
26923,joy
26924,neutral
26925,joy
26926,neutral
26927,joy
26928,joy
26929,joy
26930,joy
26931,neutral
26932,joy
26933,joy
26934,joy
26935,joy
26936,joy
26937,joy
26938,sadness
26939,joy
26940,joy
26941,joy
26942,joy
26943,joy
26944,anger
26945,joy
26946,joy
26947,joy
26948,neutral
26949,joy
26950,joy
26951,joy
26952,joy
26953,neutral
26954,joy
26955,joy
26956,joy
26957,joy
26958,joy
26959,joy
26960,joy
26961,joy
26962,joy
26963,joy
26964,joy
26965,joy
26966,joy
26967,joy
26968,neutral
26969,joy
26970,joy
26971,joy
26972,neutral
26973,joy
26974,joy
26975,joy
26976,joy
26977,joy
26978,joy
26979,joy
26980,joy
26981,joy
26982,neutral
26983,joy
26984,joy
26985,joy
26986,joy
26987,neutral
26988,joy
26989,joy
26990,joy
26991,joy
26992,joy
26993,joy
26994,joy
26995,joy
26996,joy
26997,joy
26998,joy
26999,neutral
27000,joy
27001,joy
27002,joy
27003,joy
27004,joy
27005,joy
27006,joy
27007,joy
27008,neutral
27009,joy
27010,joy
27011,fear
27012,joy
27013,joy
27014,joy
27015,joy
27016,joy
27017,joy
27018,joy
27019,neutral
27020,joy
27021,joy
27022,joy
27023,neutral
27024,joy
27025,joy
27026,neutral
27027,joy
27028,neutral
27029,joy
27030,joy
27031,joy
27032,joy
27033,joy
27034,joy
27035,joy
27036,joy
27037,neutral
27038,joy
27039,joy
27040,sadness
27041,joy
27042,neutral
27043,joy
27044,disgust
27045,joy
27046,joy
27047,neutral
27048,neutral
27049,joy
27050,joy
27051,neutral
27052,joy
27053,joy
27054,joy
27055,neutral
27056,joy
27057,joy
27058,joy
27059,joy
27060,joy
27061,joy
27062,joy
27063,joy
27064,joy
27065,sadness
27066,joy
27067,joy
27068,joy
27069,joy
27070,joy
27071,sadness
27072,neutral
27073,joy
27074,joy
27075,joy
27076,joy
27077,neutral
27078,neutral
27079,joy
27080,joy
27081,joy
27082,joy
27083,joy
27084,joy
27085,sadness
27086,joy
27087,joy
27088,joy
27089,joy
27090,joy
27091,joy
27092,neutral
27093,neutral
27094,joy
27095,neutral
27096,joy
27097,joy
27098,joy
27099,joy
27100,joy
27101,joy
27102,joy
27103,neutral
27104,joy
27105,joy
27106,joy
27107,joy
27108,joy
27109,joy
27110,joy
27111,joy
27112,joy
27113,joy
27114,neutral
27115,joy
27116,fear
27117,joy
27118,joy
27119,joy
27120,joy
27121,neutral
27122,joy
27123,joy
27124,joy
27125,neutral
27126,neutral
27127,joy
27128,joy
27129,joy
27130,fear
27131,joy
27132,neutral
27133,joy
27134,joy
27135,joy
27136,neutral
27137,anger
27138,neutral
27139,sadness
27140,joy
27141,joy
27142,joy
27143,joy
27144,joy
27145,joy
27146,neutral
27147,neutral
27148,neutral
27149,joy
27150,neutral
27151,joy
27152,neutral
27153,joy
27154,joy
27155,sadness
27156,joy
27157,joy
27158,joy
27159,joy
27160,sadness
27161,joy
27162,joy
27163,joy
27164,sadness
27165,neutral
27166,sadness
27167,joy
27168,joy
27169,joy
27170,joy
27171,joy
27172,neutral
27173,joy
27174,joy
27175,joy
27176,neutral
27177,joy
27178,joy
27179,joy
27180,joy
27181,joy
27182,disgust
27183,joy
27184,joy
27185,joy
27186,joy
27187,joy
27188,neutral
27189,joy
27190,joy
27191,joy
27192,joy
27193,joy
27194,joy
27195,sadness
27196,joy
27197,joy
27198,sadness
27199,joy
27200,joy
27201,neutral
27202,anger
27203,joy
27204,joy
27205,joy
27206,joy
27207,joy
27208,joy
27209,joy
27210,joy
27211,joy
27212,joy
27213,anger
27214,sadness
27215,sadness
27216,joy
27217,joy
27218,joy
27219,joy
27220,joy
27221,joy
27222,joy
27223,joy
27224,joy
27225,sadness
27226,joy
27227,joy
27228,joy
27229,joy
27230,joy
27231,joy
27232,joy
27233,joy
27234,joy
27235,joy
27236,joy
27237,sadness
27238,joy
27239,joy
27240,joy
27241,joy
27242,joy
27243,joy
27244,joy
27245,joy
27246,disgust
27247,joy
27248,joy
27249,joy
27250,joy
27251,joy
27252,sadness
27253,joy
27254,joy
27255,joy
27256,joy
27257,joy
27258,joy
27259,joy
27260,joy
27261,joy
27262,joy
27263,joy
27264,joy
27265,joy
27266,disgust
27267,joy
27268,joy
27269,joy
27270,joy
27271,joy
27272,joy
27273,joy
27274,joy
27275,joy
27276,joy
27277,joy
27278,neutral
27279,joy
27280,joy
27281,joy
27282,joy
27283,joy
27284,joy
27285,joy
27286,sadness
27287,joy
27288,joy
27289,joy
27290,joy
27291,joy
27292,joy
27293,neutral
27294,joy
27295,joy
27296,disgust
27297,joy
27298,neutral
27299,joy
27300,neutral
27301,joy
27302,joy
27303,joy
27304,joy
27305,joy
27306,joy
27307,neutral
27308,neutral
27309,joy
27310,joy
27311,joy
27312,neutral
27313,joy
27314,neutral
27315,neutral
27316,joy
27317,joy
27318,neutral
27319,neutral
27320,joy
27321,joy
27322,joy
27323,joy
27324,joy
27325,sadness
27326,neutral
27327,neutral
27328,joy
27329,neutral
27330,neutral
27331,neutral
27332,joy
27333,joy
27334,joy
27335,neutral
27336,joy
27337,joy
27338,joy
27339,joy
27340,joy
27341,joy
27342,neutral
27343,joy
27344,joy
27345,neutral
27346,neutral
27347,neutral
27348,neutral
27349,disgust
27350,joy
27351,neutral
27352,joy
27353,joy
27354,neutral
27355,neutral
27356,disgust
27357,neutral
27358,joy
27359,joy
27360,joy
27361,joy
27362,joy
27363,joy
27364,neutral
27365,joy
27366,joy
27367,joy
27368,neutral
27369,neutral
27370,joy
27371,joy
27372,joy
27373,joy
27374,joy
27375,joy
27376,neutral
27377,joy
27378,neutral
27379,neutral
27380,joy
27381,joy
27382,joy
27383,joy
27384,joy
27385,neutral
27386,neutral
27387,joy
27388,joy
27389,joy
27390,neutral
27391,joy
27392,neutral
27393,neutral
27394,joy
27395,joy
27396,neutral
27397,joy
27398,joy
27399,joy
27400,joy
27401,joy
27402,neutral
27403,joy
27404,joy
27405,joy
27406,joy
27407,joy
27408,joy
27409,joy
27410,joy
27411,sadness
27412,joy
27413,joy
27414,joy
27415,joy
27416,joy
27417,joy
27418,disgust
27419,joy
27420,joy
27421,joy
27422,joy
27423,joy
27424,neutral
27425,joy
27426,joy
27427,neutral
27428,joy
27429,joy
27430,neutral
27431,joy
27432,sadness
27433,joy
27434,neutral
27435,joy
27436,joy
27437,neutral
27438,joy
27439,neutral
27440,neutral
27441,joy
27442,neutral
27443,neutral
27444,joy
27445,joy
27446,joy
27447,joy
27448,joy
27449,joy
27450,joy
27451,neutral
27452,neutral
27453,joy
27454,joy
27455,joy
27456,joy
27457,neutral
27458,neutral
27459,joy
27460,joy
27461,neutral
27462,joy
27463,joy
27464,joy
27465,joy
27466,neutral
27467,joy
27468,joy
27469,joy
27470,neutral
27471,joy
27472,neutral
27473,joy
27474,anger
27475,joy
27476,joy
27477,neutral
27478,joy
27479,joy
27480,joy
27481,joy
27482,neutral
27483,joy
27484,neutral
27485,neutral
27486,joy
27487,joy
27488,joy
27489,sadness
27490,neutral
27491,joy
27492,joy
27493,neutral
27494,neutral
27495,neutral
27496,joy
27497,joy
27498,joy
27499,neutral
27500,neutral
27501,joy
27502,joy
27503,joy
27504,disgust
27505,joy
27506,joy
27507,disgust
27508,disgust
27509,neutral
27510,fear
27511,joy
27512,joy
27513,joy
27514,joy
27515,joy
27516,joy
27517,joy
27518,joy
27519,joy
27520,joy
27521,joy
27522,joy
27523,joy
27524,sadness
27525,sadness
27526,joy
27527,joy
27528,neutral
27529,joy
27530,neutral
27531,joy
27532,sadness
27533,joy
27534,neutral
27535,joy
27536,neutral
27537,joy
27538,joy
27539,joy
27540,joy
27541,neutral
27542,joy
27543,joy
27544,joy
27545,neutral
27546,joy
27547,joy
27548,joy
27549,joy
27550,neutral
27551,joy
27552,joy
27553,joy
27554,neutral
27555,joy
27556,sadness
27557,joy
27558,joy
27559,joy
27560,joy
27561,joy
27562,sadness
27563,joy
27564,joy
27565,neutral
27566,joy
27567,joy
27568,sadness
27569,joy
27570,joy
27571,joy
27572,joy
27573,joy
27574,joy
27575,neutral
27576,joy
27577,joy
27578,anger
27579,neutral
27580,joy
27581,joy
27582,joy
27583,joy
27584,joy
27585,neutral
27586,neutral
27587,joy
27588,neutral
27589,joy
27590,joy
27591,joy
27592,joy
27593,joy
27594,joy
27595,joy
27596,joy
27597,joy
27598,joy
27599,joy
27600,joy
27601,joy
27602,joy
27603,neutral
27604,joy
27605,joy
27606,joy
27607,joy
27608,joy
27609,joy
27610,neutral
27611,neutral
27612,joy
27613,joy
27614,anger
27615,joy
27616,sadness
27617,neutral
27618,joy
27619,joy
27620,joy
27621,neutral
27622,neutral
27623,joy
27624,neutral
27625,neutral
27626,joy
27627,joy
27628,joy
27629,neutral
27630,joy
27631,neutral
27632,sadness
27633,neutral
27634,neutral
27635,neutral
27636,joy
27637,joy
27638,joy
27639,joy
27640,joy
27641,neutral
27642,neutral
27643,joy
27644,joy
27645,joy
27646,joy
27647,joy
27648,joy
27649,joy
27650,neutral
27651,joy
27652,neutral
27653,joy
27654,joy
27655,neutral
27656,joy
27657,neutral
27658,joy
27659,neutral
27660,joy
27661,joy
27662,joy
27663,joy
27664,joy
27665,joy
27666,neutral
27667,sadness
27668,joy
27669,joy
27670,joy
27671,joy
27672,joy
27673,joy
27674,joy
27675,disgust
27676,joy
27677,neutral
27678,joy
27679,joy
27680,joy
27681,neutral
27682,joy
27683,joy
27684,joy
27685,joy
27686,joy
27687,joy
27688,neutral
27689,neutral
27690,joy
27691,joy
27692,joy
27693,joy
27694,neutral
27695,joy
27696,joy
27697,joy
27698,joy
27699,joy
27700,neutral
27701,neutral
27702,joy
27703,joy
27704,joy
27705,joy
27706,joy
27707,neutral
27708,joy
27709,sadness
27710,neutral
27711,neutral
27712,neutral
27713,neutral
27714,neutral
27715,neutral
27716,joy
27717,joy
27718,joy
27719,joy
27720,joy
27721,joy
27722,neutral
27723,joy
27724,joy
27725,joy
27726,joy
27727,joy
27728,neutral
27729,neutral
27730,joy
27731,neutral
27732,joy
27733,anger
27734,joy
27735,neutral
27736,neutral
27737,joy
27738,neutral
27739,neutral
27740,joy
27741,neutral
27742,joy
27743,joy
27744,joy
27745,joy
27746,joy
27747,neutral
27748,neutral
27749,neutral
27750,neutral
27751,neutral
27752,joy
27753,joy
27754,neutral
27755,joy
27756,neutral
27757,joy
27758,joy
27759,joy
27760,neutral
27761,joy
27762,joy
27763,joy
27764,joy
27765,neutral
27766,joy
27767,joy
27768,joy
27769,joy
27770,joy
27771,neutral
27772,neutral
27773,joy
27774,joy
27775,neutral
27776,neutral
27777,joy
27778,joy
27779,joy
27780,joy
27781,joy
27782,neutral
27783,joy
27784,joy
27785,neutral
27786,joy
27787,joy
27788,joy
27789,joy
27790,neutral
27791,joy
27792,neutral
27793,joy
27794,joy
27795,sadness
27796,joy
27797,joy
27798,joy
27799,joy
27800,joy
27801,joy
27802,joy
27803,joy
27804,joy
27805,joy
27806,neutral
27807,joy
27808,neutral
27809,fear
27810,joy
27811,neutral
27812,joy
27813,neutral
27814,joy
27815,joy
27816,neutral
27817,joy
27818,neutral
27819,joy
27820,sadness
27821,joy
27822,joy
27823,neutral
27824,joy
27825,neutral
27826,joy
27827,joy
27828,joy
27829,joy
27830,neutral
27831,neutral
27832,joy
27833,joy
27834,joy
27835,joy
27836,joy
27837,joy
27838,neutral
27839,joy
27840,joy
27841,joy
27842,neutral
27843,joy
27844,joy
27845,joy
27846,joy
27847,joy
27848,joy
27849,joy
27850,joy
27851,joy
27852,neutral
27853,joy
27854,neutral
27855,neutral
27856,joy
27857,joy
27858,joy
27859,joy
27860,joy
27861,sadness
27862,joy
27863,joy
27864,neutral
27865,joy
27866,joy
27867,joy
27868,neutral
27869,joy
27870,joy
27871,joy
27872,joy
27873,joy
27874,joy
27875,neutral
27876,joy
27877,joy
27878,joy
27879,joy
27880,neutral
27881,joy
27882,joy
27883,joy
27884,neutral
27885,joy
27886,joy
27887,joy
27888,neutral
27889,joy
27890,joy
27891,neutral
27892,joy
27893,joy
27894,sadness
27895,joy
27896,neutral
27897,joy
27898,neutral
27899,joy
27900,neutral
27901,joy
27902,joy
27903,sadness
27904,joy
27905,joy
27906,joy
27907,neutral
27908,joy
27909,neutral
27910,joy
27911,anger
27912,joy
27913,joy
27914,joy
27915,joy
27916,joy
27917,neutral
27918,joy
27919,neutral
27920,neutral
27921,neutral
27922,joy
27923,neutral
27924,neutral
27925,neutral
27926,joy
27927,neutral
27928,joy
27929,sadness
27930,neutral
27931,joy
27932,joy
27933,joy
27934,joy
27935,neutral
27936,joy
27937,joy
27938,joy
27939,joy
27940,joy
27941,anger
27942,joy
27943,joy
27944,neutral
27945,neutral
27946,joy
27947,joy
27948,neutral
27949,joy
27950,joy
27951,neutral
27952,neutral
27953,neutral
27954,joy
27955,joy
27956,joy
27957,joy
27958,neutral
27959,joy
27960,joy
27961,joy
27962,joy
27963,joy
27964,joy
27965,joy
27966,joy
27967,joy
27968,joy
27969,neutral
27970,joy
27971,joy
27972,joy
27973,joy
27974,neutral
27975,joy
27976,joy
27977,neutral
27978,joy
27979,joy
27980,joy
27981,disgust
27982,joy
27983,joy
27984,joy
27985,joy
27986,anger
27987,neutral
27988,joy
27989,joy
27990,neutral
27991,anger
27992,neutral
27993,joy
27994,joy
27995,joy
27996,neutral
27997,joy
27998,joy
27999,sadness
28000,joy
28001,joy
28002,joy
28003,neutral
28004,neutral
28005,neutral
28006,joy
28007,joy
28008,joy
28009,neutral
28010,neutral
28011,joy
28012,neutral
28013,joy
28014,joy
28015,joy
28016,joy
28017,joy
28018,joy
28019,neutral
28020,neutral
28021,neutral
28022,joy
28023,neutral
28024,neutral
28025,joy
28026,neutral
28027,neutral
28028,joy
28029,neutral
28030,neutral
28031,neutral
28032,joy
28033,joy
28034,joy
28035,neutral
28036,joy
28037,neutral
28038,joy
28039,neutral
28040,neutral
28041,joy
28042,joy
28043,joy
28044,joy
28045,neutral
28046,joy
28047,joy
28048,joy
28049,neutral
28050,neutral
28051,joy
28052,neutral
28053,joy
28054,joy
28055,joy
28056,neutral
28057,sadness
28058,joy
28059,joy
28060,neutral
28061,joy
28062,joy
28063,neutral
28064,joy
28065,joy
28066,joy
28067,joy
28068,joy
28069,joy
28070,joy
28071,neutral
28072,neutral
28073,joy
28074,joy
28075,joy
28076,joy
28077,joy
28078,neutral
28079,joy
28080,joy
28081,joy
28082,neutral
28083,neutral
28084,joy
28085,neutral
28086,joy
28087,neutral
28088,neutral
28089,neutral
28090,neutral
28091,joy
28092,joy
28093,joy
28094,joy
28095,neutral
28096,joy
28097,neutral
28098,neutral
28099,joy
28100,joy
28101,neutral
28102,joy
28103,joy
28104,joy
28105,joy
28106,neutral
28107,sadness
28108,joy
28109,joy
28110,disgust
28111,neutral
28112,neutral
28113,joy
28114,joy
28115,neutral
28116,joy
28117,neutral
28118,joy
28119,neutral
28120,disgust
28121,joy
28122,neutral
28123,joy
28124,joy
28125,joy
28126,joy
28127,joy
28128,neutral
28129,joy
28130,joy
28131,joy
28132,joy
28133,neutral
28134,joy
28135,joy
28136,joy
28137,neutral
28138,neutral
28139,neutral
28140,neutral
28141,joy
28142,neutral
28143,neutral
28144,joy
28145,joy
28146,neutral
28147,neutral
28148,joy
28149,neutral
28150,joy
28151,neutral
28152,neutral
28153,joy
28154,neutral
28155,joy
28156,neutral
28157,joy
28158,joy
28159,joy
28160,neutral
28161,fear
28162,joy
28163,neutral
28164,joy
28165,joy
28166,joy
28167,disgust
28168,joy
28169,joy
28170,joy
28171,joy
28172,neutral
28173,neutral
28174,joy
28175,joy
28176,joy
28177,disgust
28178,neutral
28179,joy
28180,joy
28181,joy
28182,joy
28183,neutral
28184,joy
28185,neutral
28186,joy
28187,joy
28188,neutral
28189,neutral
28190,joy
28191,joy
28192,neutral
28193,fear
28194,joy
28195,joy
28196,joy
28197,joy
28198,joy
28199,joy
28200,joy
28201,neutral
28202,joy
28203,joy
28204,neutral
28205,joy
28206,joy
28207,joy
28208,neutral
28209,joy
28210,neutral
28211,joy
28212,joy
28213,joy
28214,joy
28215,neutral
28216,joy
28217,joy
28218,joy
28219,joy
28220,neutral
28221,joy
28222,neutral
28223,neutral
28224,joy
28225,neutral
28226,joy
28227,joy
28228,joy
28229,joy
28230,neutral
28231,joy
28232,joy
28233,disgust
28234,joy
28235,joy
28236,neutral
28237,joy
28238,joy
28239,joy
28240,neutral
28241,joy
28242,joy
28243,joy
28244,joy
28245,joy
28246,neutral
28247,joy
28248,joy
28249,anger
28250,joy
28251,joy
28252,neutral
28253,joy
28254,joy
28255,joy
28256,neutral
28257,joy
28258,fear
28259,joy
28260,sadness
28261,joy
28262,joy
28263,anger
28264,joy
28265,neutral
28266,neutral
28267,joy
28268,joy
28269,joy
28270,joy
28271,neutral
28272,joy
28273,neutral
28274,neutral
28275,neutral
28276,neutral
28277,neutral
28278,neutral
28279,joy
28280,neutral
28281,joy
28282,neutral
28283,joy
28284,neutral
28285,joy
28286,joy
28287,joy
28288,joy
28289,joy
28290,joy
28291,joy
28292,joy
28293,joy
28294,joy
28295,joy
28296,joy
28297,neutral
28298,joy
28299,joy
28300,neutral
28301,neutral
28302,neutral
28303,joy
28304,joy
28305,joy
28306,sadness
28307,neutral
28308,joy
28309,neutral
28310,joy
28311,neutral
28312,neutral
28313,joy
28314,joy
28315,joy
28316,joy
28317,joy
28318,joy
28319,joy
28320,joy
28321,joy
28322,joy
28323,neutral
28324,neutral
28325,joy
28326,joy
28327,joy
28328,neutral
28329,neutral
28330,joy
28331,joy
28332,joy
28333,joy
28334,neutral
28335,neutral
28336,joy
28337,neutral
28338,joy
28339,sadness
28340,joy
28341,joy
28342,neutral
28343,neutral
28344,joy
28345,joy
28346,joy
28347,joy
28348,joy
28349,joy
28350,neutral
28351,neutral
28352,neutral
28353,neutral
28354,joy
28355,joy
28356,neutral
28357,joy
28358,neutral
28359,joy
28360,joy
28361,joy
28362,joy
28363,joy
28364,joy
28365,neutral
28366,joy
28367,joy
28368,joy
28369,joy
28370,neutral
28371,joy
28372,joy
28373,joy
28374,joy
28375,joy
28376,joy
28377,joy
28378,joy
28379,joy
28380,joy
28381,joy
28382,joy
28383,joy
28384,neutral
28385,neutral
28386,neutral
28387,joy
28388,joy
28389,joy
28390,joy
28391,joy
28392,joy
28393,neutral
28394,sadness
28395,joy
28396,joy
28397,joy
28398,joy
28399,joy
28400,joy
28401,joy
28402,neutral
28403,joy
28404,neutral
28405,joy
28406,joy
28407,joy
28408,joy
28409,joy
28410,joy
28411,neutral
28412,joy
28413,joy
28414,joy
28415,joy
28416,joy
28417,joy
28418,joy
28419,joy
28420,neutral
28421,neutral
28422,joy
28423,neutral
28424,joy
28425,neutral
28426,joy
28427,joy
28428,joy
28429,joy
28430,joy
28431,joy
28432,anger
28433,joy
28434,neutral
28435,joy
28436,joy
28437,neutral
28438,neutral
28439,neutral
28440,joy
28441,joy
28442,neutral
28443,neutral
28444,joy
28445,joy
28446,joy
28447,joy
28448,neutral
28449,joy
28450,joy
28451,neutral
28452,joy
28453,neutral
28454,neutral
28455,joy
28456,neutral
28457,joy
28458,joy
28459,joy
28460,joy
28461,joy
28462,joy
28463,joy
28464,joy
28465,joy
28466,joy
28467,joy
28468,joy
28469,joy
28470,joy
28471,joy
28472,joy
28473,joy
28474,joy
28475,joy
28476,joy
28477,neutral
28478,joy
28479,joy
28480,joy
28481,neutral
28482,joy
28483,neutral
28484,joy
28485,neutral
28486,neutral
28487,joy
28488,joy
28489,joy
28490,joy
28491,neutral
28492,neutral
28493,neutral
28494,neutral
28495,joy
28496,sadness
28497,joy
28498,joy
28499,neutral
28500,neutral
28501,neutral
28502,neutral
28503,joy
28504,neutral
28505,joy
28506,joy
28507,joy
28508,joy
28509,joy
28510,neutral
28511,joy
28512,joy
28513,joy
28514,joy
28515,joy
28516,joy
28517,joy
28518,neutral
28519,joy
28520,neutral
28521,neutral
28522,joy
28523,joy
28524,joy
28525,joy
28526,neutral
28527,joy
28528,joy
28529,joy
28530,anger
28531,joy
28532,joy
28533,neutral
28534,neutral
28535,neutral
28536,joy
28537,joy
28538,anger
28539,neutral
28540,joy
28541,joy
28542,neutral
28543,neutral
28544,neutral
28545,joy
28546,neutral
28547,joy
28548,joy
28549,joy
28550,joy
28551,joy
28552,joy
28553,joy
28554,joy
28555,sadness
28556,joy
28557,joy
28558,joy
28559,neutral
28560,neutral
28561,joy
28562,neutral
28563,neutral
28564,joy
28565,neutral
28566,joy
28567,joy
28568,joy
28569,joy
28570,joy
28571,neutral
28572,joy
28573,joy
28574,joy
28575,sadness
28576,joy
28577,neutral
28578,neutral
28579,joy
28580,joy
28581,joy
28582,joy
28583,neutral
28584,joy
28585,joy
28586,neutral
28587,joy
28588,neutral
28589,joy
28590,joy
28591,disgust
28592,neutral
28593,neutral
28594,neutral
28595,joy
28596,joy
28597,sadness
28598,joy
